Num,Cardno,Pentad,QDGC,NoSurveys,Start_Date,End_Date,ObserverNo,Total_Spp,Intensive_hours,Total_hours,Spp_On_Card,centre_longitude,centre_latitude,GDD0,GDD5,MTCO,MTWA,AET_div_PET,Wet_Intensity,Dry_Intensity,SV,G,AZ,NK,LWP_HA,VegTypePC,QDS_PC,log.intensive,year,year.F,log.total.hours,day.std
3420,2845_2605_000641_20091127,2845_2605,2826CC,104,2009/11/27,2009/11/28,641,65,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2009,1,0.693147181,1.283283009
3421,2845_2605_000641_20091203,2845_2605,2826CC,104,2009/12/03,2009/12/03,641,60,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2009,1,0.693147181,1.339143185
3422,2845_2605_000641_20101126,2845_2605,2826CC,104,2010/11/26,2010/11/27,641,53,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2010,2,0.693147181,1.27397298
3423,2845_2605_000641_20101220,2845_2605,2826CC,104,2010/12/20,2010/12/20,641,70,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2010,2,0.693147181,1.497413684
3424,2845_2605_000641_20111125,2845_2605,2826CC,104,2011/11/25,2011/11/26,641,92,3,3,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,1.098612289,2011,3,1.098612289,1.26466295
3425,2845_2605_000662_20080809,2845_2605,2826CC,104,2008/08/09,2008/08/09,662,47,2,3,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2008,0,1.098612289,0.277799837
3426,2845_2605_000662_20090102,2845_2605,2826CC,104,2009/01/02,2009/01/02,662,92,3,3,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,1.098612289,2009,1,1.098612289,-1.742476537
3427,2845_2605_000684_20080112,2845_2605,2826CC,104,2008/01/12,2008/01/12,684,55,2,3,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2008,0,1.098612289,-1.649376244
3428,2845_2605_000684_20080712,2845_2605,2826CC,104,2008/07/12,2008/07/12,684,43,2,3,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2008,0,1.098612289,0.026429044
3429,2845_2605_000684_20080802,2845_2605,2826CC,104,2008/08/02,2008/08/03,684,34,2,4,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2008,0,1.386294361,0.212629631
3430,2845_2605_000684_20090905,2845_2605,2826CC,104,2009/09/05,2009/09/05,684,49,3,3,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,1.098612289,2009,1,1.098612289,0.5198606
3431,2845_2605_001262_20100522,2845_2605,2826CC,104,2010/05/22,2010/05/22,1262,62,3,3,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,1.098612289,2010,2,1.098612289,-0.439072425
3432,2845_2605_001262_20101204,2845_2605,2826CC,104,2010/12/04,2010/12/04,1262,56,3,3,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,1.098612289,2010,2,1.098612289,1.348453214
3433,2845_2605_001262_20121109,2845_2605,2826CC,104,2012/11/09,2012/11/10,1262,65,3,3,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,1.098612289,2012,4,1.098612289,1.11570248
3434,2845_2605_001262_20140322,2845_2605,2826CC,104,2014/03/22,2014/03/22,1262,65,3,3,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,1.098612289,2014,6,1.098612289,-0.997674188
3435,2845_2605_001747_20111021,2845_2605,2826CC,104,2011/10/21,2011/10/21,1747,51,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2011,3,0.693147181,0.948121951
3436,2845_2605_001747_20120215,2845_2605,2826CC,104,2012/02/15,2012/02/16,1747,41,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2012,4,0.693147181,-1.342145274
3437,2845_2605_001799_20080802,2845_2605,2826CC,104,2008/08/02,2008/08/02,1799,40,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2008,0,0.693147181,0.212629631
3438,2845_2605_001862_20091217,2845_2605,2826CC,104,2009/12/17,2009/12/17,1862,42,3,3,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,1.098612289,2009,1,1.098612289,1.469483596
3439,2845_2605_001862_20100801,2845_2605,2826CC,104,2010/08/01,2010/08/01,1862,58,4,4,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,1.386294361,2010,2,1.386294361,0.203319602
3440,2845_2605_002150_20080802,2845_2605,2826CC,104,2008/08/02,2008/08/02,2150,34,2,3,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2008,0,1.098612289,0.212629631
3441,2845_2605_002171_20100822,2845_2605,2826CC,104,2010/08/22,2010/08/22,2171,53,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2010,2,0.693147181,0.398830218
3442,2845_2605_010174_20080302,2845_2605,2826CC,104,2008/03/02,2008/03/02,10174,44,6,6,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,1.791759469,2008,0,1.791759469,-1.183874775
3443,2845_2605_010345_20090213,2845_2605,2826CC,104,2009/02/13,2009/02/13,10345,36,6,6,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,1.791759469,2009,1,1.791759469,-1.360765333
3444,2845_2605_010779_20080802,2845_2605,2826CC,104,2008/08/02,2008/08/02,10779,34,2,3,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2008,0,1.098612289,0.212629631
3445,2845_2605_010780_20080816,2845_2605,2826CC,104,2008/08/16,2008/08/16,10780,20,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2008,0,0.693147181,0.342970042
3446,2845_2605_010780_20090117,2845_2605,2826CC,104,2009/01/17,2009/01/17,10780,46,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2009,1,0.693147181,-1.602826097
3447,2845_2605_010780_20090228,2845_2605,2826CC,104,2009/02/28,2009/02/28,10780,53,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2009,1,0.693147181,-1.221114892
3448,2845_2605_010780_20090517,2845_2605,2826CC,104,2009/05/17,2009/05/17,10780,34,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2009,1,0.693147181,-0.485622572
3449,2845_2605_010780_20090607,2845_2605,2826CC,104,2009/06/07,2009/06/07,10780,55,3,3,1,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,1.098612289,2009,1,1.098612289,-0.299421985
3450,2845_2605_010780_20090628,2845_2605,2826CC,104,2009/06/28,2009/06/28,10780,54,3,3,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,1.098612289,2009,1,1.098612289,-0.103911368
3451,2845_2605_010780_20091017,2845_2605,2826CC,104,2009/10/17,2009/10/17,10780,66,3,3,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,1.098612289,2009,1,1.098612289,0.910881834
3452,2845_2605_010780_20100214,2845_2605,2826CC,104,2010/02/14,2010/02/14,10780,65,3,3,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,1.098612289,2010,2,1.098612289,-1.351455304
3453,2845_2605_010780_20100509,2845_2605,2826CC,104,2010/05/09,2010/05/09,10780,53,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2010,2,0.693147181,-0.560102807
3454,2845_2605_010780_20100724,2845_2605,2826CC,104,2010/07/24,2010/07/24,10780,49,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2010,2,0.693147181,0.138149396
3455,2845_2605_010780_20100809,2845_2605,2826CC,104,2010/08/09,2010/08/09,10780,47,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2010,2,0.693147181,0.277799837
3456,2845_2605_010780_20101017,2845_2605,2826CC,104,2010/10/17,2010/10/17,10780,50,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2010,2,0.693147181,0.910881834
3457,2845_2605_010780_20101212,2845_2605,2826CC,104,2010/12/12,2010/12/12,10780,59,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2010,2,0.693147181,1.422933449
3458,2845_2605_010780_20101222,2845_2605,2826CC,104,2010/12/22,2010/12/22,10780,64,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2010,2,0.693147181,1.516033743
3459,2845_2605_010783_20080208,2845_2605,2826CC,104,2008/08/02,2008/08/02,10783,28,2,3,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2008,0,1.098612289,0.212629631
3460,2845_2605_010800_20100828,2845_2605,2826CC,104,2010/08/28,2010/08/28,10800,38,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2010,2,0.693147181,0.454690395
3461,2845_2605_010800_20100915,2845_2605,2826CC,104,2010/09/15,2010/09/15,10800,43,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2010,2,0.693147181,0.612960894
3462,2845_2605_010800_20101208,2845_2605,2826CC,104,2010/12/08,2010/12/08,10800,56,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2010,2,0.693147181,1.385693332
3463,2845_2605_010800_20110525,2845_2605,2826CC,104,2011/05/25,2011/05/26,10800,44,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2011,3,0.693147181,-0.411142337
3464,2845_2605_010800_20110909,2845_2605,2826CC,104,2011/09/09,2011/09/09,10800,45,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2011,3,0.693147181,0.557100718
3465,2845_2605_010800_20110914,2845_2605,2826CC,104,2011/09/14,2011/09/14,10800,43,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2011,3,0.693147181,0.603650865
3466,2845_2605_010800_20111005,2845_2605,2826CC,104,2011/10/05,2011/10/06,10800,48,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2011,3,0.693147181,0.799161481
3467,2845_2605_010800_20111010,2845_2605,2826CC,104,2011/10/10,2011/10/12,10800,48,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2011,3,0.693147181,0.845711628
3468,2845_2605_010800_20111018,2845_2605,2826CC,104,2011/10/18,2011/10/19,10800,42,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2011,3,0.693147181,0.920191863
3469,2845_2605_010800_20111101,2845_2605,2826CC,104,2011/11/01,2011/11/04,10800,39,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2011,3,0.693147181,1.041222245
3470,2845_2605_010800_20111107,2845_2605,2826CC,104,2011/11/07,2011/11/09,10800,51,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2011,3,0.693147181,1.097082421
3471,2845_2605_010800_20111116,2845_2605,2826CC,104,2011/11/16,2011/11/17,10800,47,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2011,3,0.693147181,1.180872686
3472,2845_2605_010800_20111122,2845_2605,2826CC,104,2011/11/22,2011/11/23,10800,55,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2011,3,0.693147181,1.236732862
3473,2845_2605_010800_20120229,2845_2605,2826CC,104,2012/02/29,2012/02/29,10800,40,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2012,4,0.693147181,-1.211804863
3474,2845_2605_010800_20120718,2845_2605,2826CC,104,2012/07/18,2012/07/19,10800,34,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2012,4,0.693147181,0.08228922
3475,2845_2605_010800_20120730,2845_2605,2826CC,104,2012/07/30,2012/07/31,10800,33,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2012,4,0.693147181,0.194009572
3476,2845_2605_010800_20120806,2845_2605,2826CC,104,2012/08/06,2012/08/07,10800,31,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2012,4,0.693147181,0.249869748
3477,2845_2605_010800_20120827,2845_2605,2826CC,104,2012/08/27,2012/08/28,10800,45,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2012,4,0.693147181,0.445380365
3478,2845_2605_010800_20120925,2845_2605,2826CC,104,2012/09/25,2012/09/26,10800,37,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2012,4,0.693147181,0.706061188
3479,2845_2605_010800_20121106,2845_2605,2826CC,104,2012/11/06,2012/11/07,10800,38,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2012,4,0.693147181,1.087772392
3480,2845_2605_010800_20121207,2845_2605,2826CC,104,2012/12/07,2012/12/07,10800,41,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2012,4,0.693147181,1.376383303
3481,2845_2605_010800_20130130,2845_2605,2826CC,104,2013/01/30,2013/01/31,10800,43,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2013,5,0.693147181,-1.481795715
3482,2845_2605_010800_20130422,2845_2605,2826CC,104,2013/04/22,2013/04/23,10800,35,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2013,5,0.693147181,-0.718373306
3483,2845_2605_010800_20130508,2845_2605,2826CC,104,2013/05/08,2013/05/09,10800,40,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2013,5,0.693147181,-0.569412836
3484,2845_2605_010800_20130916,2845_2605,2826CC,104,2013/09/16,2013/09/18,10800,44,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2013,5,0.693147181,0.622270923
3485,2845_2605_010800_20140611,2845_2605,2826CC,104,2014/06/11,2014/06/12,10800,23,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2014,6,0.693147181,-0.262181867
3486,2845_2605_011060_20100325,2845_2605,2826CC,104,2010/03/25,2010/03/25,11060,45,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2010,2,0.693147181,-0.969744099
3487,2845_2605_011445_20101110,2845_2605,2826CC,104,2010/11/10,2010/11/10,11445,68,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2010,2,0.693147181,1.12501251
3488,2845_2605_011913_20111126,2845_2605,2826CC,104,2011/11/26,2011/11/26,11913,64,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2011,3,0.693147181,1.27397298
3489,2850_2605_000102_20110818,2850_2605,2826CC,17,2011/08/18,2011/08/18,102,50,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2011,3,0.693147181,0.361590101
3490,2850_2605_000102_20120420,2850_2605,2826CC,17,2012/04/20,2012/04/20,102,65,3,3,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,1.098612289,2012,4,1.098612289,-0.736993365
3491,2850_2605_000987_20110227,2850_2605,2826CC,17,2011/02/27,2011/02/27,987,34,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2011,3,0.693147181,-1.230424922
3492,2850_2605_002068_20090118,2850_2605,2826CC,17,2009/01/18,2009/01/18,2068,27,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2009,1,0.693147181,-1.593516067
3493,2850_2605_010800_20110909,2850_2605,2826CC,17,2011/09/09,2011/09/09,10800,24,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2011,3,0.693147181,0.557100718
3494,2850_2605_010800_20110914,2850_2605,2826CC,17,2011/09/14,2011/09/14,10800,19,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2011,3,0.693147181,0.603650865
3495,2850_2605_010800_20111010,2850_2605,2826CC,17,2011/10/10,2011/10/12,10800,25,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2011,3,0.693147181,0.845711628
3496,2850_2605_010800_20120807,2850_2605,2826CC,17,2012/08/07,2012/08/08,10800,22,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2012,4,0.693147181,0.259179778
3497,2850_2605_010800_20120827,2850_2605,2826CC,17,2012/08/27,2012/08/28,10800,24,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2012,4,0.693147181,0.445380365
3498,2850_2605_010800_20120905,2850_2605,2826CC,17,2012/09/05,2012/09/06,10800,25,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2012,4,0.693147181,0.5198606
3499,2850_2605_010800_20120925,2850_2605,2826CC,17,2012/09/25,2012/09/26,10800,21,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2012,4,0.693147181,0.706061188
3500,2850_2605_010800_20121106,2850_2605,2826CC,17,2012/11/06,2012/11/07,10800,20,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2012,4,0.693147181,1.087772392
3501,2850_2605_010800_20121207,2850_2605,2826CC,17,2012/12/07,2012/12/07,10800,33,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2012,4,0.693147181,1.376383303
3502,2850_2605_010800_20130130,2850_2605,2826CC,17,2013/01/30,2013/01/31,10800,24,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2013,5,0.693147181,-1.481795715
3503,2850_2605_010800_20130422,2850_2605,2826CC,17,2013/04/22,2013/04/23,10800,20,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2013,5,0.693147181,-0.718373306
3504,2850_2605_010800_20130508,2850_2605,2826CC,17,2013/05/08,2013/05/09,10800,18,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2013,5,0.693147181,-0.569412836
3505,2850_2605_010800_20130916,2850_2605,2826CC,17,2013/09/16,2013/09/18,10800,20,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2013,5,0.693147181,0.622270923
3506,2855_2605_000102_20110818,2855_2605,2826CC,4,2011/08/18,2011/08/18,102,45,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2011,3,0.693147181,0.361590101
3507,2855_2605_000102_20120420,2855_2605,2826CC,4,2012/04/20,2012/04/20,102,40,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2012,4,0.693147181,-0.736993365
3508,2855_2605_000641_20080922,2855_2605,2826CC,4,2008/09/22,2008/09/22,641,34,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2008,0,0.693147181,0.6781311
3509,2855_2605_000987_20110213,2855_2605,2826CC,4,2011/02/13,2011/02/13,987,33,2,2,0,26.125,-28.875,6043.8,4218.8,7.7,23.4,0.387,5.3,-59.2,0,1,0,0,9491.3,0.42,14.03,0.693147181,2011,3,0.693147181,-1.360765333
3510,2800_2610_000024_20090402,2800_2610,2826AA,6,2009/04/02,2009/04/02,24,83,4,4,0,26.125,-28.125,6021.8,4196.8,7.1,23,0.397,5.7,-58.4,1,0,0,0,3.14,0,0,1.386294361,2009,1,1.386294361,-0.904573894
3511,2800_2610_000024_20100222,2800_2610,2826AA,6,2010/02/22,2010/02/22,24,86,2,2,0,26.125,-28.125,6021.8,4196.8,7.1,23,0.397,5.7,-58.4,1,0,0,0,3.14,0,0,0.693147181,2010,2,0.693147181,-1.276975069
3512,2800_2610_000024_20100824,2800_2610,2826AA,6,2010/08/24,2010/08/24,24,80,2,2,0,26.125,-28.125,6021.8,4196.8,7.1,23,0.397,5.7,-58.4,1,0,0,0,3.14,0,0,0.693147181,2010,2,0.693147181,0.417450277
3513,2800_2610_000024_20110210,2800_2610,2826AA,6,2011/02/10,2011/02/10,24,94,2,2,0,26.125,-28.125,6021.8,4196.8,7.1,23,0.397,5.7,-58.4,1,0,0,0,3.14,0,0,0.693147181,2011,3,0.693147181,-1.388695421
3514,2800_2610_000102_20140619,2800_2610,2826AA,6,2014/06/19,2014/06/19,102,61,2,2,0,26.125,-28.125,6021.8,4196.8,7.1,23,0.397,5.7,-58.4,1,0,0,0,3.14,0,0,0.693147181,2014,6,0.693147181,-0.187701632
3515,2800_2610_000641_20090912,2800_2610,2826AA,6,2009/09/12,2009/09/12,641,75,2,2,0,26.125,-28.125,6021.8,4196.8,7.1,23,0.397,5.7,-58.4,1,0,0,0,3.14,0,0,0.693147181,2009,1,0.693147181,0.585030806
3516,2805_2610_000024_20140221,2805_2610,2826AA,4,2014/02/21,2014/02/21,24,67,2,2,0,26.125,-28.125,6021.8,4196.8,7.1,23,0.397,5.7,-58.4,1,0,0,0,3.14,0,0,0.693147181,2014,6,0.693147181,-1.286285098
3517,2805_2610_000102_20140619,2805_2610,2826AA,4,2014/06/19,2014/06/19,102,50,2,2,0,26.125,-28.125,6021.8,4196.8,7.1,23,0.397,5.7,-58.4,1,0,0,0,3.14,0,0,0.693147181,2014,6,0.693147181,-0.187701632
3518,2805_2610_000641_20090912,2805_2610,2826AA,4,2009/09/12,2009/09/12,641,57,2,2,0,26.125,-28.125,6021.8,4196.8,7.1,23,0.397,5.7,-58.4,1,0,0,0,3.14,0,0,0.693147181,2009,1,0.693147181,0.585030806
3519,2805_2610_001262_20090418,2805_2610,2826AA,4,2009/04/18,2009/04/18,1262,52,2,2,0,26.125,-28.125,6021.8,4196.8,7.1,23,0.397,5.7,-58.4,1,0,0,0,3.14,0,0,0.693147181,2009,1,0.693147181,-0.755613424
